date,Cash,Salary,Rent,WaterBill,PowerBill,PhoneBill,Food,Commute,Tobacco,Snacks,Party,daily_total,cumulative_total
2021-06-09,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,605.00
2021-06-10,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,585.00
2021-06-11,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,-20.00,-50.00,535.00
2021-06-12,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,-20.00,-35.00,500.00
2021-06-13,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,470.00
2021-06-14,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,440.00
2021-06-15,0.00,0.00,-450.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-470.00,-30.00
2021-06-16,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-50.00
2021-06-17,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-80.00
2021-06-18,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-100.00
2021-06-19,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,0.00,-15.00,-115.00
2021-06-20,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,-10.00,0.00,-40.00,-155.00
2021-06-21,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-175.00
2021-06-22,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-195.00
2021-06-23,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-225.00
2021-06-24,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-245.00
2021-06-25,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,-20.00,-40.00,-285.00
2021-06-26,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,-10.00,-20.00,-45.00,-330.00
2021-06-27,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,-360.00
2021-06-28,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-380.00
2021-06-29,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-410.00
2021-06-30,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-430.00
2021-07-01,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-450.00
2021-07-02,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-480.00
2021-07-03,0.00,1300.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,0.00,1285.00,805.00
2021-07-04,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,775.00
2021-07-05,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,745.00
2021-07-06,0.00,0.00,0.00,0.00,0.00,-25.00,-15.00,-5.00,0.00,0.00,0.00,-45.00,700.00
2021-07-07,0.00,0.00,0.00,0.00,-60.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-80.00,620.00
2021-07-08,0.00,0.00,0.00,-30.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-60.00,560.00
2021-07-09,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,-20.00,-40.00,520.00
2021-07-10,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,-20.00,-35.00,485.00
2021-07-11,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,-10.00,0.00,-40.00,445.00
2021-07-12,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,425.00
2021-07-13,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,405.00
2021-07-14,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,375.00
2021-07-15,0.00,0.00,-450.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-470.00,-95.00
2021-07-16,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-115.00
2021-07-17,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,-10.00,0.00,-25.00,-140.00
2021-07-18,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,-170.00
2021-07-19,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-190.00
2021-07-20,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-220.00
2021-07-21,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-240.00
2021-07-22,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-260.00
2021-07-23,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,-20.00,-50.00,-310.00
2021-07-24,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,-20.00,-35.00,-345.00
2021-07-25,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,-375.00
2021-07-26,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-405.00
2021-07-27,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-425.00
2021-07-28,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-445.00
2021-07-29,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-475.00
2021-07-30,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-495.00
2021-07-31,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,0.00,-15.00,-510.00
2021-08-01,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,-10.00,0.00,-40.00,-550.00
2021-08-02,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-570.00
2021-08-03,0.00,1300.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,1280.00,710.00
2021-08-04,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,680.00
2021-08-05,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,660.00
2021-08-06,0.00,0.00,0.00,0.00,0.00,-25.00,-15.00,-5.00,0.00,0.00,-20.00,-65.00,595.00
2021-08-07,0.00,0.00,0.00,0.00,-60.00,0.00,-15.00,0.00,0.00,-10.00,-20.00,-105.00,490.00
2021-08-08,0.00,0.00,0.00,-30.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-60.00,430.00
2021-08-09,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,410.00
2021-08-10,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,380.00
2021-08-11,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,360.00
2021-08-12,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,340.00
2021-08-13,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,310.00
2021-08-14,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,0.00,-15.00,295.00
2021-08-15,0.00,0.00,-450.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-480.00,-185.00
2021-08-16,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-215.00
2021-08-17,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-235.00
2021-08-18,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-255.00
2021-08-19,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-285.00
2021-08-20,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,-20.00,-40.00,-325.00
2021-08-21,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,-20.00,-35.00,-360.00
2021-08-22,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,-10.00,0.00,-40.00,-400.00
2021-08-23,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-420.00
2021-08-24,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-440.00
2021-08-25,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-470.00
2021-08-26,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-490.00
2021-08-27,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-510.00
2021-08-28,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,-10.00,0.00,-25.00,-535.00
2021-08-29,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,-565.00
2021-08-30,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-585.00
2021-08-31,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-615.00
2021-09-01,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-635.00
2021-09-02,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-655.00
2021-09-03,0.00,1300.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,-20.00,1250.00,595.00
2021-09-04,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,-20.00,-35.00,560.00
2021-09-05,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,530.00
2021-09-06,0.00,0.00,0.00,0.00,0.00,-25.00,-15.00,-5.00,0.00,-10.00,0.00,-55.00,475.00
2021-09-07,0.00,0.00,0.00,0.00,-60.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-80.00,395.00
2021-09-08,0.00,0.00,0.00,-30.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-50.00,345.00
2021-09-09,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,315.00
2021-09-10,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,295.00
2021-09-11,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,0.00,-15.00,280.00
2021-09-12,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,-10.00,0.00,-40.00,240.00
2021-09-13,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,220.00
2021-09-14,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,200.00
2021-09-15,0.00,0.00,-450.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-480.00,-280.00
2021-09-16,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-300.00
2021-09-17,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,-20.00,-40.00,-340.00
2021-09-18,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,-10.00,-20.00,-45.00,-385.00
2021-09-19,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,-415.00
2021-09-20,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-435.00
2021-09-21,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-465.00
2021-09-22,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-485.00
2021-09-23,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-505.00
2021-09-24,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-535.00
2021-09-25,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,0.00,-15.00,-550.00
2021-09-26,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,-580.00
2021-09-27,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-610.00
2021-09-28,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-630.00
2021-09-29,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-650.00
2021-09-30,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-680.00
2021-10-01,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,-20.00,-40.00,-720.00
2021-10-02,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,-20.00,-35.00,-755.00
2021-10-03,0.00,1300.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,-10.00,0.00,1260.00,505.00
2021-10-04,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,485.00
2021-10-05,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,465.00
2021-10-06,0.00,0.00,0.00,0.00,0.00,-25.00,-15.00,-5.00,0.00,-10.00,0.00,-55.00,410.00
2021-10-07,0.00,0.00,0.00,0.00,-60.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-80.00,330.00
2021-10-08,0.00,0.00,0.00,-30.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-50.00,280.00
2021-10-09,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,-10.00,0.00,-25.00,255.00
2021-10-10,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,225.00
2021-10-11,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,205.00
2021-10-12,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,175.00
2021-10-13,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,155.00
2021-10-14,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,135.00
2021-10-15,0.00,0.00,-450.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,-20.00,-500.00,-365.00
2021-10-16,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,-20.00,-35.00,-400.00
2021-10-17,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,-430.00
2021-10-18,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-460.00
2021-10-19,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-480.00
2021-10-20,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-500.00
2021-10-21,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-530.00
2021-10-22,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-550.00
2021-10-23,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,0.00,0.00,-15.00,-565.00
2021-10-24,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,-10.00,0.00,-40.00,-605.00
2021-10-25,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-625.00
2021-10-26,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-645.00
2021-10-27,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,-10.00,0.00,-30.00,-675.00
2021-10-28,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,0.00,-20.00,-695.00
2021-10-29,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,-5.00,0.00,0.00,-20.00,-40.00,-735.00
2021-10-30,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,0.00,-10.00,-20.00,-45.00,-780.00
2021-10-31,0.00,0.00,0.00,0.00,0.00,0.00,-15.00,0.00,-15.00,0.00,0.00,-30.00,-810.00
